C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design,,,,,,,,,,,,,,,,,
Simulated:  2020-Nov-09 07:28:43,,,,,,,,,,,,,,,,,
CSV Written:  2020-Nov-09 07:28:43,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,
,,,,EM1 Hourly Report Block,FM1 Hourly Report Block,,,,,,,,,,,,
,,,,EXTERIOR-WALL,FUEL-METER,,,,,,,,,,,,
,,,,EL1 Roof (T.16.E17),FM1,,,,,,,,,,,,
,,,Day,Var 1,Var 1,Var 2,Var 3,Var 4,Var 5,Var 6,Var 7,Var 8,Var 9,Var 10,Var 11,Var 12,Var 20
Month,Day,Hour,Type,Total solar rad on wall after shading (Btu/Hr-Ft2),Lighting end-use energy,Task lighting end-use energy,Miscellaneous equipment end-use energy,Heating end-use energy,Cooling end-use energy,Heat rejection end-use energy,Auxiliary end-use energy (pumps),Vent fan end-use energy,Refrigeration systems end-use energy,Supplemental heat pump end-use energy,Domestic hot water end-use energy,Exterior to the building end-use energy,Total end-use energy
1,12,2,7,0,0,0,0,0,0,0,0,0,0,0,408.113,0,408.113
1,12,3,7,0,0,0,0,0,0,0,0,0,0,0,408.656,0,408.656
1,12,4,7,0,0,0,0,0,0,0,0,0,0,0,409.182,0,409.182
1,12,5,7,0,0,0,0,0,0,0,0,0,0,0,409.725,0,409.725
1,12,6,7,0,0,0,0,0,0,0,0,0,0,0,410.266,0,410.266
1,12,7,7,0,0,0,0,0,0,0,0,0,0,0,410.89,0,410.89
1,12,8,7,4.42697,0,0,0,0,0,0,0,0,0,0,411.501,0,411.501
1,12,9,7,45.0607,0,0,0,0,0,0,0,0,0,0,412.242,0,412.242
1,12,10,7,83.6743,0,0,0,0,0,0,0,0,0,0,412.889,0,412.889
1,12,11,7,113.291,0,0,0,0,0,0,0,0,0,0,413.52,0,413.52
1,12,12,7,138.365,0,0,0,0,0,0,0,0,0,0,413.668,0,413.668
1,12,13,7,254.763,0,0,0,0,0,0,0,0,0,0,413.689,0,413.689
1,12,14,7,256.474,0,0,0,0,0,0,0,0,0,0,413.597,0,413.597
1,12,15,7,169.502,0,0,0,0,0,0,0,0,0,0,413.485,0,413.485
1,12,16,7,117.507,0,0,0,0,0,0,0,0,0,0,412.803,0,412.803
1,12,17,7,18.3006,0,0,0,0,0,0,0,0,0,0,412.308,0,412.308
1,12,18,7,0,0,0,0,0,0,0,0,0,0,0,412.22,0,412.22
1,12,19,7,0,0,0,0,0,0,0,0,0,0,0,412.311,0,412.311
1,12,20,7,0,0,0,0,0,0,0,0,0,0,0,413.367,0,413.367
1,12,21,7,0,0,0,0,0,0,0,0,0,0,0,414.268,0,414.268
1,12,22,7,0,0,0,0,0,0,0,0,0,0,0,415.182,0,415.182
1,12,23,7,0,0,0,0,0,0,0,0,0,0,0,416.004,0,416.004
1,12,24,7,0,0,0,0,0,0,0,0,0,0,0,416.757,0,416.757
1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,751.336,0,751.336
1,13,2,1,0,0,0,0,0,0,0,0,0,0,0,751.929,0,751.929
1,13,3,1,0,0,0,0,0,0,0,0,0,0,0,752.364,0,752.364
1,13,4,1,0,0,0,0,0,0,0,0,0,0,0,752.787,0,752.787
1,13,5,1,0,0,0,0,0,0,0,0,0,0,0,753.252,0,753.252
1,13,6,1,0,0,0,0,0,0,0,0,0,0,0,753.698,0,753.698
1,13,7,1,0,0,0,0,0,0,0,0,0,0,0,1240.75,0,1240.75
1,13,8,1,16.4402,0,0,0,1.19E+06,0,0,0,0,0,0,5052.39,0,1.19E+06
1,13,9,1,106.739,0,0,0,596569,0,0,0,0,0,0,5052.55,0,601622
1,13,10,1,106.18,0,0,0,455133,0,0,0,0,0,0,8847.63,0,463981
1,13,11,1,134.917,0,0,0,397841,0,0,0,0,0,0,8842.74,0,406684
1,13,12,1,112.603,0,0,0,361895,0,0,0,0,0,0,8840.56,0,370736
1,13,13,1,132.211,0,0,0,312440,0,0,0,0,0,0,8839.44,0,321279
1,13,14,1,128.959,0,0,0,275121,0,0,0,0,0,0,8838.54,0,283960
1,13,15,1,47.2745,0,0,0,263933,0,0,0,0,0,0,8837.74,0,272771
1,13,16,1,101.004,0,0,0,247497,0,0,0,0,0,0,6890.89,0,254388
1,13,17,1,7.88921,0,0,0,313688,0,0,0,0,0,0,5025.11,0,318713
1,13,18,1,0,0,0,0,372977,0,0,0,0,0,0,3078.53,0,376055
1,13,19,1,0,0,0,0,0,0,0,0,0,0,0,2186.07,0,2186.07
1,13,20,1,0,0,0,0,0,0,0,0,0,0,0,2185.7,0,2185.7
1,13,21,1,0,0,0,0,0,0,0,0,0,0,0,2187.11,0,2187.11
1,13,22,1,0,0,0,0,0,0,0,0,0,0,0,730.095,0,730.095
1,13,23,1,0,0,0,0,0,0,0,0,0,0,0,731.596,0,731.596
1,13,24,1,0,0,0,0,0,0,0,0,0,0,0,733.104,0,733.104
1,14,1,2,0,0,0,0,0,0,0,0,0,0,0,734.244,0,734.244
1,14,2,2,0,0,0,0,0,0,0,0,0,0,0,735.328,0,735.328
1,14,3,2,0,0,0,0,0,0,0,0,0,0,0,736.163,0,736.163
1,14,4,2,0,0,0,0,0,0,0,0,0,0,0,737.016,0,737.016
1,14,5,2,0,0,0,0,0,0,0,0,0,0,0,737.778,0,737.778
1,14,6,2,0,0,0,0,0,0,0,0,0,0,0,738.535,0,738.535
1,14,7,2,0,0,0,0,0,0,0,0,0,0,0,1225.71,0,1225.71
1,14,8,2,25.8043,0,0,0,849107,0,0,0,0,0,0,5037.41,0,854144
1,14,9,2,140.485,0,0,0,400310,0,0,0,0,0,0,5037.68,0,405348
1,14,10,2,187.403,0,0,0,254523,0,0,0,0,0,0,8838.84,0,263362
1,14,11,2,14.5286,0,0,0,268080,0,0,0,0,0,0,8835.39,0,276916
1,14,12,2,15.1418,0,0,0,276965,0,0,0,0,0,0,8833.93,0,285799
1,14,13,2,15.1423,0,0,0,254041,0,0,0,0,0,0,8833.13,0,262874
1,14,14,2,12.9174,0,0,0,234760,0,0,0,0,0,0,8832.67,0,243592
1,14,15,2,9.4139,0,0,0,214662,0,0,0,0,0,0,8832.19,0,223495
1,14,16,2,11.4586,0,0,0,223074,0,0,0,0,0,0,6885.63,0,229959
1,14,17,2,15.0902,0,0,0,247905,0,0,0,0,0,0,5020.16,0,252925
1,14,18,2,0,0,0,0,323157,0,0,0,0,0,0,3073.78,0,326230
1,14,19,2,0,0,0,0,0,0,0,0,0,0,0,2181.58,0,2181.58
1,14,20,2,0,0,0,0,0,0,0,0,0,0,0,2181.44,0,2181.44
1,14,21,2,0,0,0,0,0,0,0,0,0,0,0,2181.86,0,2181.86
1,14,22,2,0,0,0,0,0,0,0,0,0,0,0,724.878,0,724.878
1,14,23,2,0,0,0,0,0,0,0,0,0,0,0,726.275,0,726.275
1,14,24,2,0,0,0,0,0,0,0,0,0,0,0,728.036,0,728.036
1,15,1,3,0,0,0,0,0,0,0,0,0,0,0,729.403,0,729.403
1,15,2,3,0,0,0,0,0,0,0,0,0,0,0,730.701,0,730.701
1,15,3,3,0,0,0,0,0,0,0,0,0,0,0,731.849,0,731.849
1,15,4,3,0,0,0,0,0,0,0,0,0,0,0,732.987,0,732.987
1,15,5,3,0,0,0,0,0,0,0,0,0,0,0,734.1,0,734.1
1,15,6,3,0,0,0,0,0,0,0,0,0,0,0,735.163,0,735.163
1,15,7,3,0,0,0,0,0,0,0,0,0,0,0,1222.74,0,1222.74
1,15,8,3,25.6718,0,0,0,927740,0,0,0,0,0,0,5034.81,0,932775
1,15,9,3,138.978,0,0,0,466760,0,0,0,0,0,0,5035.46,0,471795
1,15,10,3,222.522,0,0,0,321266,0,0,0,0,0,0,8836.95,0,330103
1,15,11,3,278.302,0,0,0,276468,0,0,0,0,0,0,8833.47,0,285301
1,15,12,3,279.222,0,0,0,260952,0,0,0,0,0,0,8832.13,0,269784
1,15,13,3,251.461,0,0,0,229400,0,0,0,0,0,0,8831.46,0,238231
1,15,14,3,265.05,0,0,0,176923,0,0,0,0,0,0,8830.89,0,185754
1,15,15,3,138.958,0,0,0,154988,0,0,0,0,0,0,8830.36,0,163819
1,15,16,3,113.311,0,0,0,149156,0,0,0,0,0,0,6883.79,0,156039
1,15,17,3,1.08407,0,0,0,200272,0,0,0,0,0,0,5018.28,0,205290
1,15,18,3,0,0,0,0,308696,0,0,0,0,0,0,3071.98,0,311768
1,15,19,3,0,0,0,0,0,0,0,0,0,0,0,2179.8,0,2179.8
1,15,20,3,0,0,0,0,0,0,0,0,0,0,0,2180,0,2180
1,15,21,3,0,0,0,0,0,0,0,0,0,0,0,2180.45,0,2180.45
1,15,22,3,0,0,0,0,0,0,0,0,0,0,0,723.129,0,723.129
1,15,23,3,0,0,0,0,0,0,0,0,0,0,0,724.306,0,724.306
1,15,24,3,0,0,0,0,0,0,0,0,0,0,0,725.728,0,725.728
1,16,1,4,0,0,0,0,0,0,0,0,0,0,0,726.836,0,726.836
1,16,2,4,0,0,0,0,0,0,0,0,0,0,0,727.895,0,727.895
1,16,3,4,0,0,0,0,0,0,0,0,0,0,0,728.846,0,728.846
1,16,4,4,0,0,0,0,0,0,0,0,0,0,0,729.785,0,729.785
1,16,5,4,0,0,0,0,0,0,0,0,0,0,0,730.663,0,730.663
1,16,6,4,0,0,0,0,0,0,0,0,0,0,0,731.537,0,731.537
1,16,7,4,0,0,0,0,0,0,0,0,0,0,0,1218.87,0,1218.87
1,16,8,4,0.503761,0,0,0,769461,0,0,0,0,0,0,5030.69,0,774491
1,16,9,4,9.54093,0,0,0,440916,0,0,0,0,0,0,5031.1,0,445947
1,16,10,4,26.1172,0,0,0,334049,0,0,0,0,0,0,8834.37,0,342883
1,16,11,4,99.6303,0,0,0,280353,0,0,0,0,0,0,8831.52,0,289185
1,16,12,4,78.356,0,0,0,271586,0,0,0,0,0,0,8830.45,0,280417
1,16,13,4,22.8199,0,0,0,277053,0,0,0,0,0,0,8829.98,0,285883
1,16,14,4,75.2382,0,0,0,236125,0,0,0,0,0,0,8829.62,0,244955
1,16,15,4,197.243,0,0,0,162073,0,0,0,0,0,0,8829.32,0,170902
1,16,16,4,83.6315,0,0,0,162432,0,0,0,0,0,0,6882.91,0,169315
1,16,17,4,7.44292,0,0,0,224579,0,0,0,0,0,0,5017.56,0,229596
1,16,18,4,0,0,0,0,298892,0,0,0,0,0,0,3071.15,0,301963
1,16,19,4,0,0,0,0,0,0,0,0,0,0,0,2179.11,0,2179.11
1,16,20,4,0,0,0,0,0,0,0,0,0,0,0,2179.12,0,2179.12
1,16,21,4,0,0,0,0,0,0,0,0,0,0,0,2179.24,0,2179.24
1,16,22,4,0,0,0,0,0,0,0,0,0,0,0,722.047,0,722.047
1,16,23,4,0,0,0,0,0,0,0,0,0,0,0,723.152,0,723.152
1,16,24,4,0,0,0,0,0,0,0,0,0,0,0,724.602,0,724.602
1,17,1,5,0,0,0,0,0,0,0,0,0,0,0,725.692,0,725.692
1,17,2,5,0,0,0,0,0,0,0,0,0,0,0,726.759,0,726.759
1,17,3,5,0,0,0,0,0,0,0,0,0,0,0,727.657,0,727.657
1,17,4,5,0,0,0,0,0,0,0,0,0,0,0,728.532,0,728.532
1,17,5,5,0,0,0,0,0,0,0,0,0,0,0,729.385,0,729.385
1,17,6,5,0,0,0,0,0,0,0,0,0,0,0,730.196,0,730.196
1,17,7,5,0,0,0,0,0,0,0,0,0,0,0,1217.5,0,1217.5
1,17,8,5,0.505122,0,0,0,712596,0,0,0,0,0,0,5029.28,0,717626
1,17,9,5,17.5123,0,0,0,382207,0,0,0,0,0,0,5029.61,0,387237
1,17,10,5,9.39687,0,0,0,303874,0,0,0,0,0,0,8833.42,0,312707
1,17,11,5,12.8974,0,0,0,279246,0,0,0,0,0,0,8830.71,0,288077
1,17,12,5,18.4095,0,0,0,256121,0,0,0,0,0,0,8829.72,0,264951
1,17,13,5,28.4338,0,0,0,226669,0,0,0,0,0,0,8829.29,0,235498
1,17,14,5,16.9923,0,0,0,204885,0,0,0,0,0,0,8828.96,0,213714
1,17,15,5,23.8303,0,0,0,178332,0,0,0,0,0,0,8828.66,0,187160
1,17,16,5,73.5514,0,0,0,135706,0,0,0,0,0,0,6882.25,0,142588
1,17,17,5,13.5286,0,0,0,179855,0,0,0,0,0,0,5016.94,0,184872
1,17,18,5,0,0,0,0,244023,0,0,0,0,0,0,3070.68,0,247094
1,17,19,5,0,0,0,0,0,0,0,0,0,0,0,2178.56,0,2178.56
1,17,20,5,0,0,0,0,0,0,0,0,0,0,0,2178.52,0,2178.52
1,17,21,5,0,0,0,0,0,0,0,0,0,0,0,2178.47,0,2178.47
1,17,22,5,0,0,0,0,0,0,0,0,0,0,0,720.903,0,720.903
1,17,23,5,0,0,0,0,0,0,0,0,0,0,0,721.852,0,721.852
1,17,24,5,0,0,0,0,0,0,0,0,0,0,0,723.113,0,723.113
1,18,1,6,0,0,0,0,0,0,0,0,0,0,0,390.266,0,390.266
1,18,2,6,0,0,0,0,0,0,0,0,0,0,0,391.283,0,391.283
1,18,3,6,0,0,0,0,0,0,0,0,0,0,0,392.386,0,392.386
1,18,4,6,0,0,0,0,0,0,0,0,0,0,0,393.391,0,393.391
1,18,5,6,0,0,0,0,0,0,0,0,0,0,0,394.49,0,394.49
1,18,6,6,0,0,0,0,0,0,0,0,0,0,0,395.508,0,395.508
1,18,7,6,0,0,0,0,0,0,0,0,0,0,0,396.627,0,396.627
1,18,8,6,27.3572,0,0,0,0,0,0,0,0,0,0,397.82,0,397.82
1,18,9,6,141.819,0,0,0,0,0,0,0,0,0,0,399.055,0,399.055
1,18,10,6,230.167,0,0,0,0,0,0,0,0,0,0,400.368,0,400.368
1,18,11,6,278.58,0,0,0,0,0,0,0,0,0,0,401.242,0,401.242
1,18,12,6,310.161,0,0,0,0,0,0,0,0,0,0,401.089,0,401.089
1,18,13,6,307.263,0,0,0,0,0,0,0,0,0,0,400.912,0,400.912
1,18,14,6,279.288,0,0,0,0,0,0,0,0,0,0,400.672,0,400.672
1,18,15,6,224.083,0,0,0,0,0,0,0,0,0,0,400.807,0,400.807
1,18,16,6,142.105,0,0,0,0,0,0,0,0,0,0,400.836,0,400.836
1,18,17,6,29.8245,0,0,0,0,0,0,0,0,0,0,400.816,0,400.816
1,18,18,6,0,0,0,0,0,0,0,0,0,0,0,400.809,0,400.809
1,18,19,6,0,0,0,0,0,0,0,0,0,0,0,401.349,0,401.349
1,18,20,6,0,0,0,0,0,0,0,0,0,0,0,402.889,0,402.889
1,18,21,6,0,0,0,0,0,0,0,0,0,0,0,404.442,0,404.442
1,18,22,6,0,0,0,0,0,0,0,0,0,0,0,406.019,0,406.019
1,18,23,6,0,0,0,0,0,0,0,0,0,0,0,407.499,0,407.499
1,18,24,6,0,0,0,0,0,0,0,0,0,0,0,408.878,0,408.878
1,19,1,7,0,0,0,0,0,0,0,0,0,0,0,410.308,0,410.308
1,19,2,7,0,0,0,0,0,0,0,0,0,0,0,411.636,0,411.636
1,19,3,7,0,0,0,0,0,0,0,0,0,0,0,413.002,0,413.002
1,19,4,7,0,0,0,0,0,0,0,0,0,0,0,414.356,0,414.356
1,19,5,7,0,0,0,0,0,0,0,0,0,0,0,415.662,0,415.662
1,19,6,7,0,0,0,0,0,0,0,0,0,0,0,417.047,0,417.047
1,19,7,7,0,0,0,0,0,0,0,0,0,0,0,418.383,0,418.383
1,19,8,7,27.1556,0,0,0,0,0,0,0,0,0,0,419.74,0,419.74
1,19,9,7,140.248,0,0,0,0,0,0,0,0,0,0,421.038,0,421.038
1,19,10,7,226.158,0,0,0,0,0,0,0,0,0,0,422.335,0,422.335
1,19,11,7,276.674,0,0,0,0,0,0,0,0,0,0,423.18,0,423.18
1,19,12,7,307.426,0,0,0,0,0,0,0,0,0,0,422.989,0,422.989
1,19,13,7,310.153,0,0,0,0,0,0,0,0,0,0,422.638,0,422.638
1,19,14,7,282.386,0,0,0,0,0,0,0,0,0,0,422.192,0,422.192
1,19,15,7,228.874,0,0,0,0,0,0,0,0,0,0,421.852,0,421.852
1,19,16,7,145.008,0,0,0,0,0,0,0,0,0,0,421.585,0,421.585
1,19,17,7,33.4264,0,0,0,0,0,0,0,0,0,0,421.364,0,421.364
1,19,18,7,0,0,0,0,0,0,0,0,0,0,0,421.15,0,421.15
1,19,19,7,0,0,0,0,0,0,0,0,0,0,0,421.185,0,421.185
1,19,20,7,0,0,0,0,0,0,0,0,0,0,0,422.563,0,422.563
1,19,21,7,0,0,0,0,0,0,0,0,0,0,0,423.87,0,423.87
1,19,22,7,0,0,0,0,0,0,0,0,0,0,0,425.193,0,425.193
1,19,23,7,0,0,0,0,0,0,0,0,0,0,0,426.36,0,426.36
1,19,24,7,0,0,0,0,0,0,0,0,0,0,0,427.544,0,427.544
1,20,1,8,0,0,0,0,0,0,0,0,0,0,0,428.696,0,428.696
1,20,2,8,0,0,0,0,0,0,0,0,0,0,0,429.834,0,429.834
1,20,3,8,0,0,0,0,0,0,0,0,0,0,0,430.885,0,430.885
1,20,4,8,0,0,0,0,0,0,0,0,0,0,0,431.932,0,431.932
1,20,5,8,0,0,0,0,0,0,0,0,0,0,0,432.954,0,432.954
1,20,6,8,0,0,0,0,0,0,0,0,0,0,0,433.965,0,433.965
1,20,7,8,0,0,0,0,0,0,0,0,0,0,0,434.84,0,434.84
1,20,8,8,1.09091,0,0,0,0,0,0,0,0,0,0,435.778,0,435.778
1,20,9,8,16.191,0,0,0,0,0,0,0,0,0,0,436.702,0,436.702
1,20,10,8,112.81,0,0,0,0,0,0,0,0,0,0,437.732,0,437.732
1,20,11,8,162.797,0,0,0,0,0,0,0,0,0,0,438.674,0,438.674
1,20,12,8,248.637,0,0,0,0,0,0,0,0,0,0,439.402,0,439.402
1,20,13,8,304.097,0,0,0,0,0,0,0,0,0,0,439.062,0,439.062
1,20,14,8,283.03,0,0,0,0,0,0,0,0,0,0,438.785,0,438.785
1,20,15,8,209.565,0,0,0,0,0,0,0,0,0,0,438.045,0,438.045
1,20,16,8,133.942,0,0,0,0,0,0,0,0,0,0,437.323,0,437.323
1,20,17,8,23.4225,0,0,0,0,0,0,0,0,0,0,436.618,0,436.618
1,20,18,8,0,0,0,0,0,0,0,0,0,0,0,436.18,0,436.18
1,20,19,8,0,0,0,0,0,0,0,0,0,0,0,435.955,0,435.955
1,20,20,8,0,0,0,0,0,0,0,0,0,0,0,437.463,0,437.463
1,20,21,8,0,0,0,0,0,0,0,0,0,0,0,438.484,0,438.484
1,20,22,8,0,0,0,0,0,0,0,0,0,0,0,439.636,0,439.636
1,20,23,8,0,0,0,0,0,0,0,0,0,0,0,440.603,0,440.603
1,20,24,8,0,0,0,0,0,0,0,0,0,0,0,441.53,0,441.53
1,21,1,2,0,0,0,0,0,0,0,0,0,0,0,776.259,0,776.259
1,21,2,2,0,0,0,0,0,0,0,0,0,0,0,777.158,0,777.158
1,21,3,2,0,0,0,0,0,0,0,0,0,0,0,777.834,0,777.834
1,21,4,2,0,0,0,0,0,0,0,0,0,0,0,778.547,0,778.547
1,21,5,2,0,0,0,0,0,0,0,0,0,0,0,779.323,0,779.323
1,21,6,2,0,0,0,0,0,0,0,0,0,0,0,779.948,0,779.948
1,21,7,2,0,0,0,0,0,0,0,0,0,0,0,1267.06,0,1267.06
1,21,8,2,0,0,0,0,1.61E+06,0,0,0,0,0,0,5078.63,0,1.62E+06
1,21,9,2,16.1149,0,0,0,1.07E+06,0,0,0,0,0,0,5078.78,0,1.08E+06
1,21,10,2,30.0846,0,0,0,787653,0,0,0,0,0,0,8868.98,0,796522
1,21,11,2,122.542,0,0,0,648599,0,0,0,0,0,0,8856.57,0,657455
1,21,12,2,283.551,0,0,0,530901,0,0,0,0,0,0,8853.14,0,539754
1,21,13,2,240.548,0,0,0,472277,0,0,0,0,0,0,8850.99,0,481128
1,21,14,2,37.4003,0,0,0,461105,0,0,0,0,0,0,8849.43,0,469955
1,21,15,2,159.013,0,0,0,363056,0,0,0,0,0,0,8848,0,371904
1,21,16,2,136.825,0,0,0,322784,0,0,0,0,0,0,6900.58,0,329685
1,21,17,2,36.1804,0,0,0,349762,0,0,0,0,0,0,5034.39,0,354796
1,21,18,2,0,0,0,0,413844,0,0,0,0,0,0,3087.21,0,416931
1,21,19,2,0,0,0,0,0,0,0,0,0,0,0,2194.27,0,2194.27
1,21,20,2,0,0,0,0,0,0,0,0,0,0,0,2193.45,0,2193.45
1,21,21,2,0,0,0,0,0,0,0,0,0,0,0,2196.24,0,2196.24
1,21,22,2,0,0,0,0,0,0,0,0,0,0,0,739.312,0,739.312
1,21,23,2,0,0,0,0,0,0,0,0,0,0,0,741.2,0,741.2
1,21,24,2,0,0,0,0,0,0,0,0,0,0,0,742.726,0,742.726
1,22,1,3,0,0,0,0,0,0,0,0,0,0,0,744.112,0,744.112
1,22,2,3,0,0,0,0,0,0,0,0,0,0,0,745.345,0,745.345
1,22,3,3,0,0,0,0,0,0,0,0,0,0,0,746.554,0,746.554
1,22,4,3,0,0,0,0,0,0,0,0,0,0,0,747.751,0,747.751
1,22,5,3,0,0,0,0,0,0,0,0,0,0,0,748.923,0,748.923
1,22,6,3,0,0,0,0,0,0,0,0,0,0,0,750.081,0,750.081
1,22,7,3,0,0,0,0,0,0,0,0,0,0,0,1237.73,0,1237.73
1,22,8,3,0,0,0,0,1.31E+06,0,0,0,0,0,0,5049.89,0,1.31E+06
1,22,9,3,141.835,0,0,0,729854,0,0,0,0,0,0,5050.7,0,734905
1,22,10,3,225.641,0,0,0,548418,0,0,0,0,0,0,8847.21,0,557266
1,22,11,3,282.996,0,0,0,497391,0,0,0,0,0,0,8842.32,0,506233
1,22,12,3,310.197,0,0,0,467706,0,0,0,0,0,0,8840.25,0,476546
1,22,13,3,312.182,0,0,0,444893,0,0,0,0,0,0,8839.22,0,453733
1,22,14,3,284.88,0,0,0,406380,0,0,0,0,0,0,8838.41,0,415218
1,22,15,3,232.555,0,0,0,355489,0,0,0,0,0,0,8837.65,0,364326
1,22,16,3,150.745,0,0,0,344729,0,0,0,0,0,0,6890.8,0,351619
1,22,17,3,41.1257,0,0,0,428689,0,0,0,0,0,0,5025.03,0,433714
1,22,18,3,0,0,0,0,517632,0,0,0,0,0,0,3078.44,0,520710
1,22,19,3,0,0,0,0,0,0,0,0,0,0,0,2186.11,0,2186.11
1,22,20,3,0,0,0,0,0,0,0,0,0,0,0,2185.86,0,2185.86
1,22,21,3,0,0,0,0,0,0,0,0,0,0,0,2187.42,0,2187.42
1,22,22,3,0,0,0,0,0,0,0,0,0,0,0,731.632,0,731.632
1,22,23,3,0,0,0,0,0,0,0,0,0,0,0,733.665,0,733.665
1,22,24,3,0,0,0,0,0,0,0,0,0,0,0,735.913,0,735.913
1,23,1,4,0,0,0,0,0,0,0,0,0,0,0,737.671,0,737.671
1,23,2,4,0,0,0,0,0,0,0,0,0,0,0,739.324,0,739.324
1,23,3,4,0,0,0,0,0,0,0,0,0,0,0,740.641,0,740.641
1,23,4,4,0,0,0,0,0,0,0,0,0,0,0,741.965,0,741.965
1,23,5,4,0,0,0,0,0,0,0,0,0,0,0,743.169,0,743.169
1,23,6,4,0,0,0,0,0,0,0,0,0,0,0,744.323,0,744.323
1,23,7,4,0,0,0,0,0,0,0,0,0,0,0,1231.99,0,1231.99
1,23,8,4,0,0,0,0,1.19E+06,0,0,0,0,0,0,5044.04,0,1.19E+06
1,23,9,4,6.17494,0,0,0,703589,0,0,0,0,0,0,5044.74,0,708634
1,23,10,4,15.0176,0,0,0,557401,0,0,0,0,0,0,8842.53,0,566243
1,23,11,4,33.0613,0,0,0,500221,0,0,0,0,0,0,8838.1,0,509059
1,23,12,4,39.1398,0,0,0,458335,0,0,0,0,0,0,8836.35,0,467171
1,23,13,4,22.5626,0,0,0,438481,0,0,0,0,0,0,8835.52,0,447317
1,23,14,4,28.7906,0,0,0,392409,0,0,0,0,0,0,8834.88,0,401243
1,23,15,4,10.8546,0,0,0,358287,0,0,0,0,0,0,8834.31,0,367122
1,23,16,4,9.24524,0,0,0,347545,0,0,0,0,0,0,6887.66,0,354432
1,23,17,4,1.71993,0,0,0,364073,0,0,0,0,0,0,5022.08,0,369095
1,23,18,4,0,0,0,0,397149,0,0,0,0,0,0,3075.61,0,400225
1,23,19,4,0,0,0,0,0,0,0,0,0,0,0,2183.31,0,2183.31
1,23,20,4,0,0,0,0,0,0,0,0,0,0,0,2183.05,0,2183.05
1,23,21,4,0,0,0,0,0,0,0,0,0,0,0,2184.06,0,2184.06
1,23,22,4,0,0,0,0,0,0,0,0,0,0,0,727.561,0,727.561
1,23,23,4,0,0,0,0,0,0,0,0,0,0,0,729.081,0,729.081
1,23,24,4,0,0,0,0,0,0,0,0,0,0,0,730.793,0,730.793
1,24,1,5,0,0,0,0,0,0,0,0,0,0,0,732.065,0,732.065
1,24,2,5,0,0,0,0,0,0,0,0,0,0,0,733.311,0,733.311
1,24,3,5,0,0,0,0,0,0,0,0,0,0,0,734.382,0,734.382
1,24,4,5,0,0,0,0,0,0,0,0,0,0,0,735.513,0,735.513
1,24,5,5,0,0,0,0,0,0,0,0,0,0,0,736.565,0,736.565
1,24,6,5,0,0,0,0,0,0,0,0,0,0,0,737.635,0,737.635
1,24,7,5,0,0,0,0,0,0,0,0,0,0,0,1225.21,0,1225.21
1,24,8,5,0,0,0,0,1.00E+06,0,0,0,0,0,0,5037.23,0,1.01E+06
1,24,9,5,86.6896,0,0,0,548976,0,0,0,0,0,0,5037.81,0,554014
1,24,10,5,89.0959,0,0,0,426942,0,0,0,0,0,0,8838.49,0,435780
1,24,11,5,98.0022,0,0,0,387795,0,0,0,0,0,0,8834.83,0,396630
1,24,12,5,52.4581,0,0,0,380388,0,0,0,0,0,0,8833.4,0,389221
1,24,13,5,144.592,0,0,0,317797,0,0,0,0,0,0,8832.75,0,326630
1,24,14,5,99.7352,0,0,0,296154,0,0,0,0,0,0,8832.26,0,304986
1,24,15,5,179.088,0,0,0,226273,0,0,0,0,0,0,8831.83,0,235104
1,24,16,5,147.534,0,0,0,213000,0,0,0,0,0,0,6885.29,0,219885
1,24,17,5,39.5774,0,0,0,285526,0,0,0,0,0,0,5019.83,0,290545
1,24,18,5,0,0,0,0,375998,0,0,0,0,0,0,3073.4,0,379071
1,24,19,5,0,0,0,0,0,0,0,0,0,0,0,2181.21,0,2181.21
1,24,20,5,0,0,0,0,0,0,0,0,0,0,0,2181.15,0,2181.15
1,24,21,5,0,0,0,0,0,0,0,0,0,0,0,2181.77,0,2181.77
1,24,22,5,0,0,0,0,0,0,0,0,0,0,0,725.111,0,725.111
1,24,23,5,0,0,0,0,0,0,0,0,0,0,0,726.635,0,726.635
1,24,24,5,0,0,0,0,0,0,0,0,0,0,0,728.389,0,728.389
1,25,1,6,0,0,0,0,0,0,0,0,0,0,0,395.924,0,395.924
1,25,2,6,0,0,0,0,0,0,0,0,0,0,0,397.25,0,397.25
1,25,3,6,0,0,0,0,0,0,0,0,0,0,0,398.547,0,398.547
1,25,4,6,0,0,0,0,0,0,0,0,0,0,0,399.78,0,399.78
1,25,5,6,0,0,0,0,0,0,0,0,0,0,0,401.012,0,401.012
1,25,6,6,0,0,0,0,0,0,0,0,0,0,0,402.115,0,402.115
1,25,7,6,0,0,0,0,0,0,0,0,0,0,0,403.396,0,403.396
1,25,8,6,0,0,0,0,0,0,0,0,0,0,0,404.545,0,404.545
1,25,9,6,8.49365,0,0,0,0,0,0,0,0,0,0,405.709,0,405.709
1,25,10,6,49.5567,0,0,0,0,0,0,0,0,0,0,406.837,0,406.837
