C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design
Simulated:  2020-Nov-09 06:38:36
CSV Written:  2020-Nov-09 06:38:36
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,"FM1 Hourly Report Block",,,,,,,,,,,,,
,,,,"EXTERIOR-WALL",,"FUEL-METER",,,,,,,,,,,,,
,,,,"EL1 Roof (T.16.E17)",,"FM1",,,,,,,,,,,,,
,,,Day,"Var 1","Var 19","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20",
Month,Day,Hour,Type,"Total solar rad on wall after shading (Btu/Hr-Ft2)","Surface total solar radiation (Btu/hr-ft2)","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy",
7,8,14,2,280.82,0,0,0,0,0,0,0,0,0,0,0,8796.42,0,8796.42,
7,8,15,2,244.859,0,0,0,0,0,0,0,0,0,0,0,6850.63,0,6850.63,
7,8,16,2,193.661,0,0,0,0,0,0,0,0,0,0,0,4985.97,0,4985.97,
7,8,17,2,131.384,0,0,0,0,0,0,0,0,0,0,0,3040.21,0,3040.21,
7,8,18,2,70.1715,0,0,0,0,0,0,0,0,0,0,0,2148.62,0,2148.62,
7,8,19,2,19.5789,0,0,0,0,0,0,0,0,0,0,0,2149.11,0,2149.11,
7,8,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2146.19,0,2146.19,
7,8,21,2,0,0,0,0,0,0,0,0,0,0,0,0,682.419,0,682.419,
7,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,681.106,0,681.106,
7,8,23,2,0,0,0,0,0,0,0,0,0,0,0,0,680.433,0,680.433,
7,8,24,2,0,0,0,0,0,0,0,0,0,0,0,0,680.211,0,680.211,
7,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,680.042,0,680.042,
7,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,680.007,0,680.007,
7,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,679.958,0,679.958,
7,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,679.943,0,679.943,
7,9,5,3,0.000808084,0,0,0,0,0,0,0,0,0,0,0,680.02,0,680.02,
7,9,6,3,28.7859,0,0,0,0,0,0,0,0,0,0,0,1166.66,0,1166.66,
7,9,7,3,79.8932,0,0,0,0,0,0,0,0,0,0,0,4977.85,0,4977.85,
7,9,8,3,140.1,0,0,0,0,0,0,0,0,0,0,0,4977.54,0,4977.54,
7,9,9,3,198.483,0,0,0,0,0,0,0,0,0,0,0,8794.32,0,8794.32,
7,9,10,3,242.342,0,0,0,0,0,0,0,0,0,0,0,8796.37,0,8796.37,
7,9,11,3,282.272,0,0,0,0,0,0,0,0,0,0,0,8797.13,0,8797.13,
7,9,12,3,301.2,0,0,0,0,0,0,0,0,0,0,0,8797.53,0,8797.53,
7,9,13,3,304.328,0,0,0,0,0,0,0,0,0,0,0,8797.83,0,8797.83,
7,9,14,3,283.019,0,0,0,0,0,0,0,0,0,0,0,8798.09,0,8798.09,
7,9,15,3,244.958,0,0,0,0,0,0,0,0,0,0,0,6852.16,0,6852.16,
7,9,16,3,189.676,0,0,0,0,0,0,0,0,0,0,0,4987.42,0,4987.42,
7,9,17,3,129.425,0,0,0,0,0,0,0,0,0,0,0,3041.59,0,3041.59,
7,9,18,3,70.1828,0,0,0,0,0,0,0,0,0,0,0,2149.93,0,2149.93,
7,9,19,3,19.5068,0,0,0,0,0,0,0,0,0,0,0,2150.36,0,2150.36,
7,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2147.57,0,2147.57,
7,9,21,3,0,0,0,0,0,0,0,0,0,0,0,0,683.744,0,683.744,
7,9,22,3,0,0,0,0,0,0,0,0,0,0,0,0,682.395,0,682.395,
7,9,23,3,0,0,0,0,0,0,0,0,0,0,0,0,681.671,0,681.671,
7,9,24,3,0,0,0,0,0,0,0,0,0,0,0,0,681.434,0,681.434,
7,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,681.243,0,681.243,
7,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,681.14,0,681.14,
7,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,681.114,0,681.114,
7,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,681.081,0,681.081,
7,10,5,4,0.000725477,0,0,0,0,0,0,0,0,0,0,0,681.077,0,681.077,
7,10,6,4,26.2467,0,0,0,0,0,0,0,0,0,0,0,1167.6,0,1167.6,
7,10,7,4,79.8276,0,0,0,0,0,0,0,0,0,0,0,4978.63,0,4978.63,
7,10,8,4,140.131,0,0,0,0,0,0,0,0,0,0,0,4978.14,0,4978.14,
7,10,9,4,194.519,0,0,0,0,0,0,0,0,0,0,0,8795,0,8795,
7,10,10,4,240.305,0,0,0,0,0,0,0,0,0,0,0,8796.98,0,8796.98,
7,10,11,4,284.462,0,0,0,0,0,0,0,0,0,0,0,8797.71,0,8797.71,
7,10,12,4,303.456,0,0,0,0,0,0,0,0,0,0,0,8798.05,0,8798.05,
7,10,13,4,299.086,0,0,0,0,0,0,0,0,0,0,0,8798.3,0,8798.3,
7,10,14,4,275.696,0,0,0,0,0,0,0,0,0,0,0,8798.5,0,8798.5,
7,10,15,4,243.007,0,0,0,0,0,0,0,0,0,0,0,6852.58,0,6852.58,
7,10,16,4,189.819,0,0,0,0,0,0,0,0,0,0,0,4987.8,0,4987.8,
7,10,17,4,129.476,0,0,0,0,0,0,0,0,0,0,0,3041.93,0,3041.93,
7,10,18,4,70.2208,0,0,0,0,0,0,0,0,0,0,0,2150.23,0,2150.23,
7,10,19,4,18.6931,0,0,0,0,0,0,0,0,0,0,0,2150.62,0,2150.62,
7,10,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2147.85,0,2147.85,
7,10,21,4,0,0,0,0,0,0,0,0,0,0,0,0,683.851,0,683.851,
7,10,22,4,0,0,0,0,0,0,0,0,0,0,0,0,682.521,0,682.521,
7,10,23,4,0,0,0,0,0,0,0,0,0,0,0,0,681.622,0,681.622,
7,10,24,4,0,0,0,0,0,0,0,0,0,0,0,0,681.314,0,681.314,
7,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,681.062,0,681.062,
7,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,680.957,0,680.957,
7,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,680.841,0,680.841,
7,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,680.761,0,680.761,
7,11,5,5,0.00012903,0,0,0,0,0,0,0,0,0,0,0,680.742,0,680.742,
7,11,6,5,21.5354,0,0,0,0,0,0,0,0,0,0,0,1167.24,0,1167.24,
7,11,7,5,65.9975,0,0,0,0,0,0,0,0,0,0,0,4978.17,0,4978.17,
7,11,8,5,138.413,0,0,0,0,0,0,0,0,0,0,0,4977.64,0,4977.64,
7,11,9,5,194.595,0,0,0,0,0,0,0,0,0,0,0,8794.79,0,8794.79,
7,11,10,5,238.414,0,0,0,0,0,0,0,0,0,0,0,8796.85,0,8796.85,
7,11,11,5,272.875,0,0,0,0,0,0,0,0,0,0,0,8797.6,0,8797.6,
7,11,12,5,297.718,0,0,0,0,0,0,0,0,0,0,0,8797.99,0,8797.99,
7,11,13,5,203.923,0,0,0,0,0,0,0,0,0,0,0,8798.29,0,8798.29,
7,11,14,5,205.72,0,0,0,0,0,0,0,0,0,0,0,8798.52,0,8798.52,
7,11,15,5,159.485,0,0,0,0,0,0,0,0,0,0,0,6852.62,0,6852.62,
7,11,16,5,81.4045,0,0,0,0,0,0,0,0,0,0,0,4987.83,0,4987.83,
7,11,17,5,45.1814,0,0,0,0,0,0,0,0,0,0,0,3041.97,0,3041.97,
7,11,18,5,32.9738,0,0,0,0,0,0,0,0,0,0,0,2150.3,0,2150.3,
7,11,19,5,7.98627,0,0,0,0,0,0,0,0,0,0,0,2150.77,0,2150.77,
7,11,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2148.19,0,2148.19,
7,11,21,5,0,0,0,0,0,0,0,0,0,0,0,0,685.577,0,685.577,
7,11,22,5,0,0,0,0,0,0,0,0,0,0,0,0,684.495,0,684.495,
7,11,23,5,0,0,0,0,0,0,0,0,0,0,0,0,683.457,0,683.457,
7,11,24,5,0,0,0,0,0,0,0,0,0,0,0,0,349.117,0,349.117,
7,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,348.707,0,348.707,
7,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,348.562,0,348.562,
7,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,348.398,0,348.398,
7,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,348.252,0,348.252,
7,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,348.146,0,348.146,
7,12,6,6,6.05233,0,0,0,0,0,0,0,0,0,0,0,348.097,0,348.097,
7,12,7,6,29.2959,0,0,0,0,0,0,0,0,0,0,0,348.121,0,348.121,
7,12,8,6,24.5734,0,0,0,0,0,0,0,0,0,0,0,348.211,0,348.211,
7,12,9,6,60.1876,0,0,0,0,0,0,0,0,0,0,0,348.185,0,348.185,
7,12,10,6,115.316,0,0,0,0,0,0,0,0,0,0,0,347.922,0,347.922,
7,12,11,6,134.146,0,0,0,0,0,0,0,0,0,0,0,347.843,0,347.843,
7,12,12,6,139.59,0,0,0,0,0,0,0,0,0,0,0,347.227,0,347.227,
7,12,13,6,137.51,0,0,0,0,0,0,0,0,0,0,0,346.322,0,346.322,
7,12,14,6,128.963,0,0,0,0,0,0,0,0,0,0,0,345.387,0,345.387,
7,12,15,6,115.268,0,0,0,0,0,0,0,0,0,0,0,344.625,0,344.625,
7,12,16,6,94.4684,0,0,0,0,0,0,0,0,0,0,0,343.821,0,343.821,
7,12,17,6,67.8329,0,0,0,0,0,0,0,0,0,0,0,343.035,0,343.035,
7,12,18,6,39.2178,0,0,0,0,0,0,0,0,0,0,0,342.282,0,342.282,
7,12,19,6,13.5586,0,0,0,0,0,0,0,0,0,0,0,341.778,0,341.778,
7,12,20,6,0,0,0,0,0,0,0,0,0,0,0,0,341.487,0,341.487,
7,12,21,6,0,0,0,0,0,0,0,0,0,0,0,0,341.377,0,341.377,
7,12,22,6,0,0,0,0,0,0,0,0,0,0,0,0,341.642,0,341.642,
7,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,341.866,0,341.866,
7,12,24,6,0,0,0,0,0,0,0,0,0,0,0,0,342.019,0,342.019,
7,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,342.144,0,342.144,
7,13,2,7,0,0,0,0,0,0,0,0,0,0,0,0,342.258,0,342.258,
7,13,3,7,0,0,0,0,0,0,0,0,0,0,0,0,342.319,0,342.319,
7,13,4,7,0,0,0,0,0,0,0,0,0,0,0,0,342.377,0,342.377,
7,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,342.449,0,342.449,
7,13,6,7,18.1612,0,0,0,0,0,0,0,0,0,0,0,342.515,0,342.515,
7,13,7,7,60.7139,0,0,0,0,0,0,0,0,0,0,0,342.566,0,342.566,
7,13,8,7,66.9881,0,0,0,0,0,0,0,0,0,0,0,342.687,0,342.687,
7,13,9,7,99.6015,0,0,0,0,0,0,0,0,0,0,0,342.522,0,342.522,
7,13,10,7,165.945,0,0,0,0,0,0,0,0,0,0,0,341.781,0,341.781,
7,13,11,7,221.726,0,0,0,0,0,0,0,0,0,0,0,341.33,0,341.33,
7,13,12,7,181.046,0,0,0,0,0,0,0,0,0,0,0,340.468,0,340.468,
7,13,13,7,276.758,0,0,0,0,0,0,0,0,0,0,0,339.373,0,339.373,
7,13,14,7,231.003,0,0,0,0,0,0,0,0,0,0,0,338.279,0,338.279,
7,13,15,7,236.069,0,0,0,0,0,0,0,0,0,0,0,337.395,0,337.395,
7,13,16,7,183.049,0,0,0,0,0,0,0,0,0,0,0,336.396,0,336.396,
7,13,17,7,126.937,0,0,0,0,0,0,0,0,0,0,0,335.294,0,335.294,
7,13,18,7,65.9135,0,0,0,0,0,0,0,0,0,0,0,334.304,0,334.304,
7,13,19,7,18.4312,0,0,0,0,0,0,0,0,0,0,0,333.37,0,333.37,
7,13,20,7,0,0,0,0,0,0,0,0,0,0,0,0,332.563,0,332.563,
7,13,21,7,0,0,0,0,0,0,0,0,0,0,0,0,332.082,0,332.082,
7,13,22,7,0,0,0,0,0,0,0,0,0,0,0,0,331.982,0,331.982,
7,13,23,7,0,0,0,0,0,0,0,0,0,0,0,0,332.461,0,332.461,
7,13,24,7,0,0,0,0,0,0,0,0,0,0,0,0,666.507,0,666.507,
7,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,666.755,0,666.755,
7,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,666.728,0,666.728,
7,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,666.824,0,666.824,
7,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,666.925,0,666.925,
7,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,667.031,0,667.031,
7,14,6,1,25.1464,0,0,0,0,0,0,0,0,0,0,0,1153.65,0,1153.65,
7,14,7,1,71.9347,0,0,0,0,0,0,0,0,0,0,0,4964.72,0,4964.72,
7,14,8,1,125.89,0,0,0,0,0,0,0,0,0,0,0,4964.41,0,4964.41,
7,14,9,1,184.61,0,0,0,0,0,0,0,0,0,0,0,8782.5,0,8782.5,
7,14,10,1,240.731,0,0,0,0,0,0,0,0,0,0,0,8788.38,0,8788.38,
7,14,11,1,281.806,0,0,0,0,0,0,0,0,0,0,0,8790.05,0,8790.05,
7,14,12,1,294.218,0,0,0,0,0,0,0,0,0,0,0,8791.08,0,8791.08,
7,14,13,1,295.292,0,0,0,0,0,0,0,0,0,0,0,8791.75,0,8791.75,
7,14,14,1,269.762,0,0,0,0,0,0,0,0,0,0,0,8792.3,0,8792.3,
7,14,15,1,238.225,0,0,0,0,0,0,0,0,0,0,0,6846.69,0,6846.69,
7,14,16,1,183.154,0,0,0,0,0,0,0,0,0,0,0,4982.17,0,4982.17,
7,14,17,1,121.3,0,0,0,0,0,0,0,0,0,0,0,3036.57,0,3036.57,
7,14,18,1,63.4824,0,0,0,0,0,0,0,0,0,0,0,2145.12,0,2145.12,
7,14,19,1,17.6099,0,0,0,0,0,0,0,0,0,0,0,2145.81,0,2145.81,
7,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2142.48,0,2142.48,
7,14,21,1,0,0,0,0,0,0,0,0,0,0,0,0,678.734,0,678.734,
7,14,22,1,0,0,0,0,0,0,0,0,0,0,0,0,677.54,0,677.54,
7,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0,676.678,0,676.678,
7,14,24,1,0,0,0,0,0,0,0,0,0,0,0,0,676.407,0,676.407,
7,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,676.145,0,676.145,
7,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,676.007,0,676.007,
7,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,675.967,0,675.967,
7,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,675.951,0,675.951,
7,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,675.954,0,675.954,
7,15,6,2,23.1839,0,0,0,0,0,0,0,0,0,0,0,1162.47,0,1162.47,
7,15,7,2,44.0479,0,0,0,0,0,0,0,0,0,0,0,4973.44,0,4973.44,
7,15,8,2,127.347,0,0,0,0,0,0,0,0,0,0,0,4973.02,0,4973.02,
7,15,9,2,29.5024,0,0,0,0,0,0,0,0,0,0,0,8790.08,0,8790.08,
7,15,10,2,204.518,0,0,0,0,0,0,0,0,0,0,0,8793.6,0,8793.6,
7,15,11,2,139.524,0,0,0,0,0,0,0,0,0,0,0,8794.61,0,8794.61,
7,15,12,2,239.667,0,0,0,0,0,0,0,0,0,0,0,8795.37,0,8795.37,
7,15,13,2,243.681,0,0,0,0,0,0,0,0,0,0,0,8795.68,0,8795.68,
7,15,14,2,42.426,0,0,0,0,0,0,0,0,0,0,0,8796.08,0,8796.08,
7,15,15,2,155.588,0,0,0,0,0,0,0,0,0,0,0,6850.25,0,6850.25,
7,15,16,2,125.438,0,0,0,0,0,0,0,0,0,0,0,4985.59,0,4985.59,
7,15,17,2,89.5638,0,0,0,0,0,0,0,0,0,0,0,3039.94,0,3039.94,
7,15,18,2,50.1308,0,0,0,0,0,0,0,0,0,0,0,2148.34,0,2148.34,
7,15,19,2,16.686,0,0,0,0,0,0,0,0,0,0,0,2148.87,0,2148.87,
7,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2145.99,0,2145.99,
7,15,21,2,0,0,0,0,0,0,0,0,0,0,0,0,682.981,0,682.981,
7,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,681.553,0,681.553,
7,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0,680.832,0,680.832,
7,15,24,2,0,0,0,0,0,0,0,0,0,0,0,0,680.46,0,680.46,
7,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,680.201,0,680.201,
7,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,679.975,0,679.975,
7,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,679.954,0,679.954,
7,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,679.751,0,679.751,
7,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,679.762,0,679.762,
7,16,6,3,25.3002,0,0,0,0,0,0,0,0,0,0,0,1166.22,0,1166.22,
7,16,7,3,66.6478,0,0,0,0,0,0,0,0,0,0,0,4977.15,0,4977.15,
7,16,8,3,91.7907,0,0,0,0,0,0,0,0,0,0,0,4976.78,0,4976.78,
7,16,9,3,188.869,0,0,0,0,0,0,0,0,0,0,0,8793.75,0,8793.75,
7,16,10,3,228.448,0,0,0,0,0,0,0,0,0,0,0,8795.99,0,8795.99,
7,16,11,3,275.667,0,0,0,0,0,0,0,0,0,0,0,8796.84,0,8796.84,
7,16,12,3,296.621,0,0,0,0,0,0,0,0,0,0,0,8797.24,0,8797.24,
7,16,13,3,289.078,0,0,0,0,0,0,0,0,0,0,0,8797.46,0,8797.46,
7,16,14,3,276.439,0,0,0,0,0,0,0,0,0,0,0,8797.7,0,8797.7,
7,16,15,3,236.448,0,0,0,0,0,0,0,0,0,0,0,6851.76,0,6851.76,
7,16,16,3,177.303,0,0,0,0,0,0,0,0,0,0,0,4986.99,0,4986.99,
7,16,17,3,121.41,0,0,0,0,0,0,0,0,0,0,0,3041.13,0,3041.13,
7,16,18,3,64.2234,0,0,0,0,0,0,0,0,0,0,0,2149.44,0,2149.44,
7,16,19,3,16.7428,0,0,0,0,0,0,0,0,0,0,0,2149.85,0,2149.85,
7,16,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2147.03,0,2147.03,
7,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0,683.183,0,683.183,
7,16,22,3,0,0,0,0,0,0,0,0,0,0,0,0,681.918,0,681.918,
7,16,23,3,0,0,0,0,0,0,0,0,0,0,0,0,681.077,0,681.077,
7,16,24,3,0,0,0,0,0,0,0,0,0,0,0,0,680.773,0,680.773,
7,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,680.454,0,680.454,
7,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,680.255,0,680.255,
7,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,679.994,0,679.994,
7,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,679.857,0,679.857,
7,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,679.759,0,679.759,
7,17,6,4,26.072,0,0,0,0,0,0,0,0,0,0,0,1166.17,0,1166.17,
7,17,7,4,52.785,0,0,0,0,0,0,0,0,0,0,0,4977.1,0,4977.1,
7,17,8,4,125.793,0,0,0,0,0,0,0,0,0,0,0,4976.58,0,4976.58,
7,17,9,4,189.071,0,0,0,0,0,0,0,0,0,0,0,8793.07,0,8793.07,
7,17,10,4,232.865,0,0,0,0,0,0,0,0,0,0,0,8795.94,0,8795.94,
7,17,11,4,273.715,0,0,0,0,0,0,0,0,0,0,0,8796.67,0,8796.67,
7,17,12,4,276.265,0,0,0,0,0,0,0,0,0,0,0,8797.05,0,8797.05,
7,17,13,4,281.174,0,0,0,0,0,0,0,0,0,0,0,8797.39,0,8797.39,
7,17,14,4,131.254,0,0,0,0,0,0,0,0,0,0,0,8797.67,0,8797.67,
7,17,15,4,121.604,0,0,0,0,0,0,0,0,0,0,0,6851.77,0,6851.77,
7,17,16,4,177.264,0,0,0,0,0,0,0,0,0,0,0,4986.97,0,4986.97,
7,17,17,4,73.9898,0,0,0,0,0,0,0,0,0,0,0,3041.09,0,3041.09,
7,17,18,4,54.2293,0,0,0,0,0,0,0,0,0,0,0,2149.41,0,2149.41,
7,17,19,4,16.9768,0,0,0,0,0,0,0,0,0,0,0,2149.8,0,2149.8,
7,17,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2147.05,0,2147.05,
7,17,21,4,0,0,0,0,0,0,0,0,0,0,0,0,683.283,0,683.283,
7,17,22,4,0,0,0,0,0,0,0,0,0,0,0,0,681.681,0,681.681,
7,17,23,4,0,0,0,0,0,0,0,0,0,0,0,0,680.565,0,680.565,
7,17,24,4,0,0,0,0,0,0,0,0,0,0,0,0,680.077,0,680.077,
7,18,1,5,0,0,0,0,0,0,0,0,0,0,0,0,679.635,0,679.635,
7,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,679.382,0,679.382,
7,18,3,5,0,0,0,0,0,0,0,0,0,0,0,0,679.148,0,679.148,
7,18,4,5,0,0,0,0,0,0,0,0,0,0,0,0,678.95,0,678.95,
7,18,5,5,0,0,0,0,0,0,0,0,0,0,0,0,678.778,0,678.778,
7,18,6,5,15.4226,0,0,0,0,0,0,0,0,0,0,0,1165.2,0,1165.2,
7,18,7,5,27.3593,0,0,0,0,0,0,0,0,0,0,0,4976.09,0,4976.09,
7,18,8,5,125.851,0,0,0,0,0,0,0,0,0,0,0,4975.62,0,4975.62,
7,18,9,5,161.911,0,0,0,0,0,0,0,0,0,0,0,8792.58,0,8792.58,
7,18,10,5,211.302,0,0,0,0,0,0,0,0,0,0,0,8795.63,0,8795.63,
7,18,11,5,218.009,0,0,0,0,0,0,0,0,0,0,0,8796.42,0,8796.42,
7,18,12,5,246.286,0,0,0,0,0,0,0,0,0,0,0,8796.86,0,8796.86,
7,18,13,5,267.797,0,0,0,0,0,0,0,0,0,0,0,8797.28,0,8797.28,
7,18,14,5,231.518,0,0,0,0,0,0,0,0,0,0,0,8797.55,0,8797.55,
7,18,15,5,210.748,0,0,0,0,0,0,0,0,0,0,0,6851.67,0,6851.67,
7,18,16,5,69.4672,0,0,0,0,0,0,0,0,0,0,0,4986.97,0,4986.97,
7,18,17,5,65.9384,0,0,0,0,0,0,0,0,0,0,0,3041.14,0,3041.14,
7,18,18,5,50.9444,0,0,0,0,0,0,0,0,0,0,0,2149.46,0,2149.46,
7,18,19,5,16.8516,0,0,0,0,0,0,0,0,0,0,0,2149.96,0,2149.96,
7,18,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2147.21,0,2147.21,
7,18,21,5,0,0,0,0,0,0,0,0,0,0,0,0,683.921,0,683.921,
7,18,22,5,0,0,0,0,0,0,0,0,0,0,0,0,682.429,0,682.429,
7,18,23,5,0,0,0,0,0,0,0,0,0,0,0,0,681.549,0,681.549,
7,18,24,5,0,0,0,0,0,0,0,0,0,0,0,0,347.294,0,347.294,
7,19,1,6,0,0,0,0,0,0,0,0,0,0,0,0,346.936,0,346.936,
7,19,2,6,0,0,0,0,0,0,0,0,0,0,0,0,346.92,0,346.92,
7,19,3,6,0,0,0,0,0,0,0,0,0,0,0,0,347.002,0,347.002,
7,19,4,6,0,0,0,0,0,0,0,0,0,0,0,0,347.132,0,347.132,
7,19,5,6,0,0,0,0,0,0,0,0,0,0,0,0,347.242,0,347.242,
7,19,6,6,23.3473,0,0,0,0,0,0,0,0,0,0,0,347.387,0,347.387,
7,19,7,6,72.5588,0,0,0,0,0,0,0,0,0,0,0,347.507,0,347.507,
7,19,8,6,134.898,0,0,0,0,0,0,0,0,0,0,0,347.679,0,347.679,
7,19,9,6,193.37,0,0,0,0,0,0,0,0,0,0,0,347.015,0,347.015,
7,19,10,6,235.096,0,0,0,0,0,0,0,0,0,0,0,345.917,0,345.917,
7,19,11,6,280.409,0,0,0,0,0,0,0,0,0,0,0,344.497,0,344.497,
7,19,12,6,304.765,0,0,0,0,0,0,0,0,0,0,0,343.076,0,343.076,
7,19,13,6,302.602,0,0,0,0,0,0,0,0,0,0,0,341.728,0,341.728,
7,19,14,6,278.111,0,0,0,0,0,0,0,0,0,0,0,340.628,0,340.628,
7,19,15,6,242.137,0,0,0,0,0,0,0,0,0,0,0,339.704,0,339.704,
7,19,16,6,190.868,0,0,0,0,0,0,0,0,0,0,0,338.617,0,338.617,
7,19,17,6,129.36,0,0,0,0,0,0,0,0,0,0,0,337.497,0,337.497,
7,19,18,6,66.946,0,0,0,0,0,0,0,0,0,0,0,336.317,0,336.317,
7,19,19,6,16.5676,0,0,0,0,0,0,0,0,0,0,0,335.158,0,335.158,
7,19,20,6,0,0,0,0,0,0,0,0,0,0,0,0,334.287,0,334.287,
7,19,21,6,0,0,0,0,0,0,0,0,0,0,0,0,333.526,0,333.526,
7,19,22,6,0,0,0,0,0,0,0,0,0,0,0,0,333.463,0,333.463,
7,19,23,6,0,0,0,0,0,0,0,0,0,0,0,0,333.946,0,333.946,
7,19,24,6,0,0,0,0,0,0,0,0,0,0,0,0,334.16,0,334.16,
7,20,1,7,0,0,0,0,0,0,0,0,0,0,0,0,334.422,0,334.422,
7,20,2,7,0,0,0,0,0,0,0,0,0,0,0,0,334.574,0,334.574,
7,20,3,7,0,0,0,0,0,0,0,0,0,0,0,0,334.854,0,334.854,
7,20,4,7,0,0,0,0,0,0,0,0,0,0,0,0,335.097,0,335.097,
7,20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,335.318,0,335.318,
7,20,6,7,24.1705,0,0,0,0,0,0,0,0,0,0,0,335.586,0,335.586,
7,20,7,7,72.5357,0,0,0,0,0,0,0,0,0,0,0,335.778,0,335.778,
7,20,8,7,131.167,0,0,0,0,0,0,0,0,0,0,0,335.961,0,335.961,
7,20,9,7,132.822,0,0,0,0,0,0,0,0,0,0,0,335.358,0,335.358,
7,20,10,7,57.3549,0,0,0,0,0,0,0,0,0,0,0,334.195,0,334.195,
7,20,11,7,150.089,0,0,0,0,0,0,0,0,0,0,0,332.968,0,332.968,
7,20,12,7,253.242,0,0,0,0,0,0,0,0,0,0,0,331.964,0,331.964,
7,20,13,7,246.384,0,0,0,0,0,0,0,0,0,0,0,331.576,0,331.576,
7,20,14,7,42.4282,0,0,0,0,0,0,0,0,0,0,0,330.271,0,330.271,
7,20,15,7,37.4301,0,0,0,0,0,0,0,0,0,0,0,329.248,0,329.248,
7,20,16,7,167.915,0,0,0,0,0,0,0,0,0,0,0,328.853,0,328.853,
7,20,17,7,23.5882,0,0,0,0,0,0,0,0,0,0,0,328.88,0,328.88,
7,20,18,7,46.5062,0,0,0,0,0,0,0,0,0,0,0,328.734,0,328.734,
7,20,19,7,17.181,0,0,0,0,0,0,0,0,0,0,0,327.426,0,327.426,
7,20,20,7,0,0,0,0,0,0,0,0,0,0,0,0,327.804,0,327.804,
7,20,21,7,0,0,0,0,0,0,0,0,0,0,0,0,326.994,0,326.994,
