Time,THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
20:10:00,5.787681E+03,2.415770E+03,3.000319E-01,2.392919E-01,6.860066E+02,3.346302E+02,3.558065E-02,3.313233E-02,2.485832E+03,2.693540E+02,9.982889E-02,1.714471E-02,7.078464E+02,3.486737E+02,3.671343E-02,3.452267E-02,6.813788E+02,3.321326E+02,3.534061E-02,3.288505E-02,2.102331E+03,8.718249E+02,1.090095E-01,8.634170E-02,6.684527E+02,3.262748E+02,3.467014E-02,3.230513E-02,3.741007E+03,1.735801E+03,1.939872E-01,1.719011E-01,3.435828E+03,1.445859E+03,1.781340E-01,1.432049E-01,3.827181E+03,1.551042E+03,1.984228E-01,1.536240E-01
20:20:00,5.787621E+03,2.370313E+03,3.000285E-01,2.347894E-01,6.861074E+02,3.305642E+02,3.558586E-02,3.272972E-02,2.500341E+03,2.598891E+02,1.004119E-01,1.654216E-02,7.078104E+02,3.439236E+02,3.671155E-02,3.405234E-02,6.813969E+02,3.280048E+02,3.534153E-02,3.247632E-02,2.102386E+03,8.580680E+02,1.090122E-01,8.497928E-02,6.684739E+02,3.223345E+02,3.467122E-02,3.191496E-02,3.743195E+03,1.712814E+03,1.941005E-01,1.696244E-01,3.438714E+03,1.424753E+03,1.782835E-01,1.411145E-01,3.827249E+03,1.525396E+03,1.984262E-01,1.510837E-01
20:30:00,5.787572E+03,2.326574E+03,3.000258E-01,2.304572E-01,6.862076E+02,3.264161E+02,3.559105E-02,3.231900E-02,2.512642E+03,2.499095E+02,1.009061E-01,1.590683E-02,7.077803E+02,3.391185E+02,3.670998E-02,3.357659E-02,6.814182E+02,3.238121E+02,3.534262E-02,3.206119E-02,2.102437E+03,8.446465E+02,1.090149E-01,8.365012E-02,6.684985E+02,3.183265E+02,3.467248E-02,3.151812E-02,3.745034E+03,1.689643E+03,1.941958E-01,1.673296E-01,3.441125E+03,1.404202E+03,1.784085E-01,1.390792E-01,3.827312E+03,1.500108E+03,1.984293E-01,1.485790E-01
20:40:00,5.787530E+03,2.283895E+03,3.000236E-01,2.262299E-01,6.863050E+02,3.222169E+02,3.559609E-02,3.190324E-02,2.523252E+03,2.394584E+02,1.013324E-01,1.524148E-02,7.077552E+02,3.342923E+02,3.670867E-02,3.309874E-02,6.814413E+02,3.195799E+02,3.534382E-02,3.164216E-02,2.102485E+03,8.314316E+02,1.090173E-01,8.234146E-02,6.685250E+02,3.142747E+02,3.467385E-02,3.111695E-02,3.746597E+03,1.666391E+03,1.942768E-01,1.650269E-01,3.443162E+03,1.383909E+03,1.785142E-01,1.370693E-01,3.827370E+03,1.475135E+03,1.984323E-01,1.461056E-01
20:50:00,5.787496E+03,2.242171E+03,3.000218E-01,2.220972E-01,6.863983E+02,3.179914E+02,3.560093E-02,3.148488E-02,2.532465E+03,2.286328E+02,1.017025E-01,1.455228E-02,7.077343E+02,3.294706E+02,3.670759E-02,3.262137E-02,6.814654E+02,3.153290E+02,3.534507E-02,3.122129E-02,2.102529E+03,8.184047E+02,1.090196E-01,8.105141E-02,6.685525E+02,3.101991E+02,3.467528E-02,3.071342E-02,3.747935E+03,1.643161E+03,1.943462E-01,1.627264E-01,3.444897E+03,1.363844E+03,1.786041E-01,1.350821E-01,3.827422E+03,1.450514E+03,1.984350E-01,1.436671E-01
21:00:00,5.787468E+03,2.201260E+03,3.000203E-01,2.180450E-01,6.864865E+02,3.137593E+02,3.560551E-02,3.106587E-02,2.540580E+03,2.175280E+02,1.020285E-01,1.384531E-02,7.077171E+02,3.246733E+02,3.670669E-02,3.214640E-02,6.814897E+02,3.110766E+02,3.534633E-02,3.080027E-02,2.102570E+03,8.055455E+02,1.090217E-01,7.977796E-02,6.685804E+02,3.061160E+02,3.467672E-02,3.030917E-02,3.749094E+03,1.620038E+03,1.944064E-01,1.604365E-01,3.446393E+03,1.343962E+03,1.786817E-01,1.331130E-01,3.827470E+03,1.426266E+03,1.984375E-01,1.412655E-01
21:10:00,5.809066E+03,2.139030E+03,3.011400E-01,2.118810E-01,6.897220E+02,3.063314E+02,3.577332E-02,3.033044E-02,2.547770E+03,2.061147E+02,1.023173E-01,1.311871E-02,7.108841E+02,3.166810E+02,3.687095E-02,3.135509E-02,6.846664E+02,3.036318E+02,3.551109E-02,3.006317E-02,2.110578E+03,7.847170E+02,1.094370E-01,7.771526E-02,6.717608E+02,2.988346E+02,3.484168E-02,2.958824E-02,3.767522E+03,1.579358E+03,1.953619E-01,1.564080E-01,3.460695E+03,1.310991E+03,1.794232E-01,1.298474E-01,3.841984E+03,1.387636E+03,1.991899E-01,1.374395E-01
21:20:00,5.830591E+03,2.077374E+03,3.022551E-01,2.057726E-01,6.929422E+02,2.989131E+02,3.594029E-02,2.959586E-02,2.554226E+03,1.944662E+02,1.025767E-01,1.237715E-02,7.140438E+02,3.087268E+02,3.703478E-02,3.056747E-02,6.878329E+02,2.961993E+02,3.567527E-02,2.932719E-02,2.118556E+03,7.639973E+02,1.098504E-01,7.566294E-02,6.749311E+02,2.915595E+02,3.500605E-02,2.886783E-02,3.785777E+03,1.538834E+03,1.963081E-01,1.523941E-01,3.474801E+03,1.278114E+03,1.801542E-01,1.265905E-01,3.856441E+03,1.349313E+03,1.999391E-01,1.336430E-01
21:30:00,5.852077E+03,2.016272E+03,3.033686E-01,1.997194E-01,6.961511E+02,2.915104E+02,3.610671E-02,2.886288E-02,2.560046E+03,1.826338E+02,1.028104E-01,1.162388E-02,7.171997E+02,3.008150E+02,3.719845E-02,2.978408E-02,6.909929E+02,2.887846E+02,3.583916E-02,2.859301E-02,2.126514E+03,7.433843E+02,1.102630E-01,7.362135E-02,6.780948E+02,2.842962E+02,3.517013E-02,2.814865E-02,3.803903E+03,1.498482E+03,1.972479E-01,1.483975E-01,3.488756E+03,1.245332E+03,1.808776E-01,1.233433E-01,3.870865E+03,1.311295E+03,2.006867E-01,1.298771E-01
21:40:00,5.873534E+03,1.955717E+03,3.044810E-01,1.937208E-01,6.993493E+02,2.841290E+02,3.627260E-02,2.813204E-02,2.565335E+03,1.706780E+02,1.030229E-01,1.086279E-02,7.203520E+02,2.929495E+02,3.736196E-02,2.900532E-02,6.941466E+02,2.813929E+02,3.600274E-02,2.786116E-02,2.134458E+03,7.228800E+02,1.106749E-01,7.159064E-02,6.812524E+02,2.770505E+02,3.533391E-02,2.743124E-02,3.821922E+03,1.458325E+03,1.981823E-01,1.444206E-01,3.502588E+03,1.212657E+03,1.815948E-01,1.201068E-01,3.885263E+03,1.273584E+03,2.014332E-01,1.261419E-01
21:50:00,5.894969E+03,1.895718E+03,3.055923E-01,1.877776E-01,7.025374E+02,2.767725E+02,3.643798E-02,2.740369E-02,2.570161E+03,1.586448E+02,1.032168E-01,1.009678E-02,7.235007E+02,2.851321E+02,3.752530E-02,2.823135E-02,6.972944E+02,2.740280E+02,3.616602E-02,2.713196E-02,2.142388E+03,7.024885E+02,1.110862E-01,6.957116E-02,6.844042E+02,2.698261E+02,3.549740E-02,2.671597E-02,3.839852E+03,1.418378E+03,1.991121E-01,1.404646E-01,3.516316E+03,1.180104E+03,1.823067E-01,1.168826E-01,3.899640E+03,1.236183E+03,2.021787E-01,1.224374E-01
22:00:00,5.916387E+03,1.836286E+03,3.067028E-01,1.818905E-01,7.057162E+02,2.694443E+02,3.660288E-02,2.667814E-02,2.574595E+03,1.465815E+02,1.033949E-01,9.328873E-03,7.266462E+02,2.773646E+02,3.768847E-02,2.746230E-02,7.004368E+02,2.666930E+02,3.632903E-02,2.640575E-02,2.150308E+03,6.822148E+02,1.114969E-01,6.756337E-02,6.875506E+02,2.626267E+02,3.566062E-02,2.600317E-02,3.857707E+03,1.378655E+03,2.000381E-01,1.365308E-01,3.529959E+03,1.147689E+03,1.830141E-01,1.136721E-01,3.914000E+03,1.199091E+03,2.029233E-01,1.187636E-01
22:10:00,5.941963E+03,1.773725E+03,3.080289E-01,1.756936E-01,7.094892E+02,2.615940E+02,3.679859E-02,2.590090E-02,2.578681E+03,1.346272E+02,1.035590E-01,8.567918E-03,7.303968E+02,2.690897E+02,3.788303E-02,2.664303E-02,7.041768E+02,2.588377E+02,3.652304E-02,2.562801E-02,2.159748E+03,6.606951E+02,1.119864E-01,6.543218E-02,6.912944E+02,2.549023E+02,3.585483E-02,2.523839E-02,3.878846E+03,1.336120E+03,2.011345E-01,1.323185E-01,3.546031E+03,1.113191E+03,1.838475E-01,1.102553E-01,3.931130E+03,1.159827E+03,2.038116E-01,1.148747E-01
22:20:00,5.967608E+03,1.711916E+03,3.093584E-01,1.695707E-01,7.132640E+02,2.537847E+02,3.699440E-02,2.512770E-02,2.582473E+03,1.228193E+02,1.037113E-01,7.816311E-03,7.341543E+02,2.608742E+02,3.807794E-02,2.582962E-02,7.079217E+02,2.510252E+02,3.671729E-02,2.485449E-02,2.169208E+03,6.393548E+02,1.124770E-01,6.331868E-02,6.950432E+02,2.472163E+02,3.604928E-02,2.447739E-02,3.899990E+03,1.293890E+03,2.022310E-01,1.281363E-01,3.562086E+03,1.078948E+03,1.846800E-01,1.068636E-01,3.948301E+03,1.120974E+03,2.047019E-01,1.110263E-01
22:30:00,5.993291E+03,1.650886E+03,3.106897E-01,1.635250E-01,7.170382E+02,2.460200E+02,3.719016E-02,2.435890E-02,2.586001E+03,1.111902E+02,1.038530E-01,7.076097E-03,7.379159E+02,2.527205E+02,3.827304E-02,2.502230E-02,7.116688E+02,2.432591E+02,3.691165E-02,2.408554E-02,2.178680E+03,6.182056E+02,1.129681E-01,6.122405E-02,6.987940E+02,2.395726E+02,3.624382E-02,2.372057E-02,3.921120E+03,1.251986E+03,2.033267E-01,1.239863E-01,3.578113E+03,1.044986E+03,1.855109E-01,1.034996E-01,3.965497E+03,1.082544E+03,2.055934E-01,1.072198E-01
22:40:00,6.018999E+03,1.590653E+03,3.120224E-01,1.575582E-01,7.208118E+02,2.383028E+02,3.738588E-02,2.359479E-02,2.589297E+03,9.977698E+01,1.039854E-01,6.349648E-03,7.416811E+02,2.446302E+02,3.846832E-02,2.422125E-02,7.154178E+02,2.355422E+02,3.710609E-02,2.332147E-02,2.188160E+03,5.972561E+02,1.134597E-01,5.914919E-02,7.025464E+02,2.319743E+02,3.643845E-02,2.296823E-02,3.942236E+03,1.210422E+03,2.044216E-01,1.198699E-01,3.594113E+03,1.011325E+03,1.863404E-01,1.001655E-01,3.982709E+03,1.044544E+03,2.064857E-01,1.034558E-01
22:50:00,6.044728E+03,1.531228E+03,3.133560E-01,1.516713E-01,7.245847E+02,2.306353E+02,3.758156E-02,2.283560E-02,2.592364E+03,8.861274E+01,1.041086E-01,5.639069E-03,7.454496E+02,2.366043E+02,3.866378E-02,2.342658E-02,7.191685E+02,2.278767E+02,3.730062E-02,2.256247E-02,2.197647E+03,5.765131E+02,1.139516E-01,5.709477E-02,7.063004E+02,2.244237E+02,3.663314E-02,2.222061E-02,3.963332E+03,1.169207E+03,2.055155E-01,1.157881E-01,3.610081E+03,9.779784E+02,1.871682E-01,9.686244E-02,3.999933E+03,1.006979E+03,2.073786E-01,9.973488E-02
23:00:00,6.070472E+03,1.472623E+03,3.146904E-01,1.458658E-01,7.283571E+02,2.230202E+02,3.777722E-02,2.208160E-02,2.595232E+03,7.773584E+01,1.042238E-01,4.946799E-03,7.492212E+02,2.286447E+02,3.885939E-02,2.263848E-02,7.229207E+02,2.202652E+02,3.749523E-02,2.180883E-02,2.207139E+03,5.559840E+02,1.144437E-01,5.506153E-02,7.100556E+02,2.169237E+02,3.682791E-02,2.147800E-02,3.984411E+03,1.128353E+03,2.066084E-01,1.117420E-01,3.626021E+03,9.449627E+02,1.879946E-01,9.359216E-02,4.017168E+03,9.698555E+02,2.082721E-01,9.605767E-02
23:10:00,6.089920E+03,1.420936E+03,3.156985E-01,1.407455E-01,7.312107E+02,2.163631E+02,3.792521E-02,2.142245E-02,2.597920E+03,6.707961E+01,1.043318E-01,4.268597E-03,7.520688E+02,2.216643E+02,3.900708E-02,2.194732E-02,7.257560E+02,2.136133E+02,3.764228E-02,2.115020E-02,2.214312E+03,5.379271E+02,1.148156E-01,5.327314E-02,7.128936E+02,2.103799E+02,3.697510E-02,2.083007E-02,4.000395E+03,1.092841E+03,2.074372E-01,1.082250E-01,3.638144E+03,9.159635E+02,1.886230E-01,9.071973E-02,4.030190E+03,9.372595E+02,2.089472E-01,9.282891E-02
23:20:00,6.109377E+03,1.369863E+03,3.167072E-01,1.356864E-01,7.340638E+02,2.097482E+02,3.807320E-02,2.076751E-02,2.600449E+03,5.669012E+01,1.044333E-01,3.607394E-03,7.549188E+02,2.147382E+02,3.915491E-02,2.126157E-02,7.285924E+02,2.070051E+02,3.778940E-02,2.049592E-02,2.221488E+03,5.200246E+02,1.151877E-01,5.150015E-02,7.157326E+02,2.038766E+02,3.712235E-02,2.018618E-02,4.016363E+03,1.057603E+03,2.082653E-01,1.047352E-01,3.650243E+03,8.871994E+02,1.892504E-01,8.787076E-02,4.043219E+03,9.049754E+02,2.096227E-01,8.963127E-02
23:30:00,6.128841E+03,1.319402E+03,3.177161E-01,1.306876E-01,7.369164E+02,2.031769E+02,3.822116E-02,2.011687E-02,2.602831E+03,4.662430E+01,1.045290E-01,2.966812E-03,7.577708E+02,2.078672E+02,3.930283E-02,2.058126E-02,7.314297E+02,2.004419E+02,3.793656E-02,1.984608E-02,2.228666E+03,5.022787E+02,1.155599E-01,4.974262E-02,7.185722E+02,1.974153E+02,3.726964E-02,1.954643E-02,4.032317E+03,1.022641E+03,2.090926E-01,1.012727E-01,3.662320E+03,8.586746E+02,1.898765E-01,8.504542E-02,4.056251E+03,8.730026E+02,2.102983E-01,8.646436E-02
23:40:00,6.148310E+03,1.269547E+03,3.187253E-01,1.257489E-01,7.397685E+02,1.966509E+02,3.836909E-02,1.947071E-02,2.605081E+03,3.697240E+01,1.046194E-01,2.352593E-03,7.606246E+02,2.010520E+02,3.945085E-02,1.990646E-02,7.342679E+02,1.939251E+02,3.808377E-02,1.920083E-02,2.235847E+03,4.846914E+02,1.159322E-01,4.800075E-02,7.214125E+02,1.909975E+02,3.741695E-02,1.891097E-02,4.048258E+03,9.879580E+02,2.099192E-01,9.783786E-02,3.674378E+03,8.303929E+02,1.905016E-01,8.224409E-02,4.069287E+03,8.413400E+02,2.109742E-01,8.332811E-02
23:50:00,6.167784E+03,1.220286E+03,3.197348E-01,1.208689E-01,7.426202E+02,1.901705E+02,3.851699E-02,1.882906E-02,2.607225E+03,2.775580E+01,1.047055E-01,1.766099E-03,7.634800E+02,1.942926E+02,3.959894E-02,1.923718E-02,7.371067E+02,1.874551E+02,3.823100E-02,1.856020E-02,2.243029E+03,4.672620E+02,1.163046E-01,4.627451E-02,7.242533E+02,1.846238E+02,3.756429E-02,1.827988E-02,4.064190E+03,9.535519E+02,2.107453E-01,9.443036E-02,3.686422E+03,8.023528E+02,1.911261E-01,7.946665E-02,4.082326E+03,8.099829E+02,2.116501E-01,8.022207E-02
24:00:00,6.187262E+03,1.171609E+03,3.207444E-01,1.160468E-01,7.454715E+02,1.837365E+02,3.866487E-02,1.819199E-02,2.609270E+03,1.923516E+01,1.047876E-01,1.223912E-03,7.663367E+02,1.875889E+02,3.974710E-02,1.857343E-02,7.399462E+02,1.810324E+02,3.837827E-02,1.792426E-02,2.250212E+03,4.499902E+02,1.166770E-01,4.456386E-02,7.270945E+02,1.782947E+02,3.771165E-02,1.765321E-02,4.080114E+03,9.194204E+02,2.115709E-01,9.105002E-02,3.698454E+03,7.745524E+02,1.917498E-01,7.671294E-02,4.095367E+03,7.789269E+02,2.123262E-01,7.714585E-02
Peak,6.258257E+03,2.919487E+03,3.244252E-01,2.891000E-01,7.560212E+02,3.500790E+02,3.921210E-02,3.465740E-02,4.225145E+03,1.818461E+03,2.179054E-01,1.801367E-01,7.771739E+02,3.695690E+02,4.030800E-02,3.658649E-02,7.503573E+02,3.488856E+02,3.891831E-02,3.453912E-02,2.276532E+03,9.644644E+02,1.180419E-01,9.549570E-02,7.375248E+02,3.416906E+02,3.825267E-02,3.382701E-02,4.140729E+03,1.829717E+03,2.147145E-01,1.811635E-01,3.745763E+03,1.583882E+03,1.942029E-01,1.568372E-01,4.143065E+03,1.753707E+03,2.147994E-01,1.736506E-01

Peak Vol Flow (m3/s),,,2.754064E-01,2.454187E-01,,,3.328738E-02,2.942087E-02,,,1.849811E-01,1.529191E-01,,,3.421769E-02,3.105848E-02,,,3.303798E-02,2.932046E-02,,,1.002064E-01,8.106686E-02,,,3.247292E-02,2.871594E-02,,,1.822724E-01,1.537908E-01,,,1.648600E-01,1.331400E-01,,,1.823444E-01,1.474130E-01
